,Unnamed: 0,id,turn,message,message_clean,topic,topic_label,tfidf_score,deviance,is_question,is_question_score
5429,13939,08e53514-5aef-489a-8d6b-cdbb3be6a5b0,1,Card not working,card work,topic #19,"card, debit, debit card, new, new debit, replacement",1.6791422911349578,-0.08603005383924067,0,0.9516401683752308
14561,36847,37631d9d-6b69-45e0-a709-b0a75f80cd6f,3,What's the check-hold policy?,check hold policy,topic #12,"check, check account, cashier check, cashier, check balance, deposit check",2.1857296525771495,0.4205573076029505,1,0.9998430808783317
13127,33176,75b17eb5-1108-4553-9040-753955286b10,3,I need help from an agent,agent,topic #1,"agent, speak, talk, live, please, question",1.0,-0.7651723449741985,0,0.9495649197822837
12445,31429,b980d460-b13e-4bc0-8397-8c9558a6fab4,7,boo,boo,topic #0,"talk real, talk, real person, real, person, human",0.0,-1.7651723449741985,0,0.7698274353551865
33393,83208,08387905-51dd-4afe-9821-f4f04aef1520,3,Want to set up online banking,set online banking,topic #18,"online, online banking, banking, log online, account online, online account",2.2005195556368222,0.4353472106626237,0,0.8938465013926752
29501,73809,da905e03-0f64-4d98-953a-ede582c33b96,1,Set up online account for my credit card payments ,set online account credit card payment,topic #9,"credit card, card, credit, know, know credit, apply credit",3.0349773492398566,1.269805004265658,0,0.8961675168189664
10579,26756,ae1525c9-0f36-485d-a14d-7283f6264ce5,1,name change,name change,topic #48,"pin, change, change pin, address, find, card pin",1.4080251830366273,-0.35714716193757123,1,0.9712125650959027
23502,58999,3ec68f87-a380-4f09-b9d7-c5e88adae078,3,Speak to a real person,speak real person,topic #15,"person, real, real person, speak, chat, live person",1.9017625547795325,0.13659020980533376,0,0.9384871049693357
27025,67822,26095bc5-de20-4cad-8c89-3dc36b421c8f,5,Contact info,contact info,topic #28,"info, contact info, contact, account info, update account, update",1.7198680447744938,-0.04530430019970466,0,0.727939614368589
6467,16584,f515770f-d2d7-44a9-bfb6-fe2870f40756,1,mortgage preaproval,mortgage preaproval,topic #27,"mortgage, mortgage rate, mortgage loan, refinance mortgage, mortgage refinance, current mortgage",1.0,-0.7651723449741985,0,0.6614314988523831
31485,78581,ef576614-8b21-4afc-9acb-7588a218a397,7,application loan link does not work,application loan link work,topic #35,"application, status, status loan, loan application, check status, loan",1.9258081743537676,0.16063582937956888,0,0.9314041822678825
10507,26578,5b5aebc1-df43-4eae-b453-e3fa3709660d,3,What if I can't make my loan payments?,make loan payment,topic #25,"payment, make, loan payment, make loan, skip, skip payment",2.182441008014462,0.4172686630402633,1,0.999573638763088
11202,28319,9a511a39-91f4-423c-8bbf-fe075b6fec51,3,How do I log in to online banking?,log online banking,topic #18,"online, online banking, banking, log online, account online, online account",2.21948550385759,0.4543131588833915,1,0.999462008267204
16653,42099,f1259d5b-70e7-4a30-835b-fa2adb7e4fef,3,Checking account for children,check account child,topic #12,"check, check account, cashier check, cashier, check balance, deposit check",2.1146926599297657,0.34952031495556724,0,0.9038312527680028
16038,40539,5ff1bea6-2684-45f8-8adb-b61a83220f88,1,do i have to be a member to get a loan?,member loan,topic #2,"loan, car, car loan, personal, personal loan, loan payment",1.4024132033641779,-0.3627591416100204,1,0.9199551914442198
32872,81954,35b6e8ec-e1d9-4b27-a35b-bdea84cc8af5,5,I really need to talk to someone in person,really talk someone person,topic #0,"talk real, talk, real person, real, person, human",2.1069434391328503,0.3417710941586518,0,0.9569248469745468
6721,17223,2c78fe6b-37f7-489c-9d06-c1f1c9339f52,5,I don't know my User ID,know user id,topic #9,"credit card, card, credit, know, know credit, apply credit",1.98610657228248,0.2209342273082815,0,0.809251627833292
28843,72230,f995b530-fb97-420d-9c96-a051db5ae880,3,Log in,log,topic #10,"log, log online, log account, try log, trouble, unable",1.0,-0.7651723449741985,0,0.8937199565410388
1962,4996,f9898f41-c38d-4f02-84fd-771a14cddb4a,1,agent,agent,topic #1,"agent, speak, talk, live, please, question",1.0,-0.7651723449741985,0,0.8078828732031507
4362,11195,d18f6061-ec28-4348-90b6-ad030a4d2f0a,9,Speak w representative,speak w representative,topic #15,"person, real, real person, speak, chat, live person",1.4117146875329132,-0.3534576574412853,0,0.7453488129738888
4282,10990,1b9f933c-b5fa-4247-9952-314a2996df8d,2,What are your CD rates,cd rate,topic #11,"rate, interest, interest rate, mortgage rate, current, loan rate",1.6825647438217186,-0.08260760115247989,1,0.9891371725558802
16135,40786,b34515a9-e1c1-4374-a38b-fd2cb1f7e310,2,Changing flights booked with points,change flight book point,topic #45,"point, reward, reward point, redeem, use, redeem point",1.6942578307807774,-0.0709145141934211,0,0.8583531349372066
21962,55221,b6e91b5c-ea0e-419a-a921-8230177e33a4,1,online banking is not working,online banking work,topic #18,"online, online banking, banking, log online, account online, online account",1.9933185503656576,0.22814620539145936,0,0.9668666383692922
15912,40225,c762e6f0-ad5c-49ec-8928-a421406db644,7,I started an application and saved it. How can I find it,start application save find,topic #35,"application, status, status loan, loan application, check status, loan",1.976440790551019,0.21126844557682056,1,0.8703336857687639
32933,82097,abd29f0b-22fc-4447-9d74-f23572378e46,3,Branch/ATM locations,branch / atm location,topic #14,"branch, branch atm, atm, location, atm location, branch open",2.222951311313415,0.4577789663392167,0,0.7145940384497362
27782,69653,e5e24244-9985-4be9-9ed4-b858a6a7e8d2,1,I need to withdraw money from my account,withdraw money account,topic #40,"money, transfer money, market, money market, transfer, market account",2.140716199789509,0.3755438548153107,0,0.9118105874319974
9323,23654,ae26c98e-0068-440b-8312-1d1fd66e8301,1,DIFFERENCE BETWEEN MEMBERSHIP SAVINGS ACCOUNT AND SHARES II SAVINGS?,difference membership saving account shares ii saving,topic #44,"saving, checking, saving account, checking account, account, open checking",2.093954658235605,0.3287823132614067,0,0.9281061677077035
20099,50581,f5630f61-6a89-4b4a-962d-098f8cf74889,1,What is a jumbo,jumbo,topic #0,"talk real, talk, real person, real, person, human",0.0,-1.7651723449741985,1,0.9983386352217252
31592,78838,d2870a2f-17f9-4a0e-94e6-23c1cd6bfb82,1,How long does my credit card start working again? ,long credit card start work,topic #9,"credit card, card, credit, know, know credit, apply credit",2.3949372991619144,0.6297649541877159,1,0.9710910499044709
15264,38635,ed02b229-0e33-4608-8647-64dfd6cd6c78,1,How can I buy plane tickets with my points?,buy plane ticket point,topic #45,"point, reward, reward point, redeem, use, redeem point",1.4085012914372441,-0.3566710535369546,1,0.9807481904586933
7153,18257,98f69582-6ac2-4ff3-b0a9-bdd37e74b535,1,Cashing my points,cash point,topic #45,"point, reward, reward point, redeem, use, redeem point",1.41417494361112,-0.3509974013630785,0,0.7694454725502682
30958,77314,0a3faeff-2c6b-4074-bea3-0f9d9c58b13e,1,I would like to see my account online. Thanks,see account online thank,topic #21,"thank, ok, ok thank, nothing, okay, look",2.177340088473441,0.41216774349924296,0,0.9433983899771304
23213,58290,afcee1ef-f1f1-495d-a045-5cb785e50ada,1,Is this a real person?,real person,topic #15,"person, real, real person, speak, chat, live person",1.732009839950566,-0.03316250502363238,0,0.9945902543239263
26419,66360,f803ecab-afcd-4e7f-b9ee-cbf4b6efc141,5,dose that stop payments too?,dose stop payment,topic #25,"payment, make, loan payment, make loan, skip, skip payment",1.6923680666606131,-0.07280427831358538,0,0.8182338791866306
20681,52026,93bda27e-ebc3-4553-a03a-a53a0296ec64,3,I’m still stuck,still stick,topic #47,"bank, statement, bank statement, bank account, bank card, transfer",1.0,-0.7651723449741985,0,0.8362374937684287
1632,4171,e9c7ebe2-8c91-48a9-886d-4764aad919b2,5,posh,posh,topic #0,"talk real, talk, real person, real, person, human",0.0,-1.7651723449741985,0,0.7607104133583558
7103,18129,c5aa7487-7b1f-43eb-8244-0df003f4bbd7,3,I want to know more about your credit cards.,know credit card,topic #9,"credit card, card, credit, know, know credit, apply credit",2.1802154577434063,0.4150431127692078,0,0.8384743969488995
6604,16925,9a601268-3497-4082-93f7-64b0770ebb74,9,How do I make changes to my title?,make change title,topic #48,"pin, change, change pin, address, find, card pin",2.186634242183104,0.4214618972089055,1,0.9985239044154848
14737,37296,31a7be9d-ebaf-4e48-9721-7c79227adeb6,1,Do i have enough points to reverse a over draft fee?,enough point reverse draft fee,topic #45,"point, reward, reward point, redeem, use, redeem point",1.956135963538422,0.1909636185642236,0,0.5731293819860481
6608,16934,71478aa0-1d0a-4088-ba4b-2f3cddd3983c,3,fees,fee,topic #20,"transfer, wire, wire transfer, international, domestic, international wire",1.0,-0.7651723449741985,0,0.7607104133583558
10439,26407,321f0e31-2e26-484c-902a-2a0420d88840,3,100 homestead road apt 9 mankato MN <NUMERICAL>,100 homestead road apt 9 mankato mn < numerical >,topic #0,"talk real, talk, real person, real, person, human",1.721078258468092,-0.04409408650610636,0,0.819193772333289
22734,57114,0feda7ec-d6fc-4a32-9e6f-2b3c29b3fc31,5,When is the Roseville Branch drive up window open?? Thank you,roseville branch drive window open thank,topic #21,"thank, ok, ok thank, nothing, okay, look",2.747446643994508,0.9822742990203092,1,0.6520816583726653
31440,78473,12333d6e-a2bb-453c-b934-5be00ba66c6c,27,what is your name?,name,topic #48,"pin, change, change pin, address, find, card pin",1.0,-0.7651723449741985,1,0.9996577330082163
13620,34420,85b3d276-95fb-4d56-ab82-3dc4952b612a,1,I qualified with you guys for an auto loan. I am now looking at buying from a private party. What are the next steps? How long before I have to get the title to you? The party I am buying from has to pay off their loan and then they will get the title. Please advise..,qualify guy auto loan look buy private party next step long title party buy pay loan title please advise,topic #32,"auto, auto loan, refinance auto, pay auto, apply auto, payoff",3.42767606136328,1.6625037163890812,0,0.5371171229060201
22332,56129,30d82232-db77-4ea1-a6b8-2a7025fd7eee,3,How do I refinance?,refinance,topic #22,"refinance, refinance rate, refinance information, information, refinance mortgage, car",1.0,-0.7651723449741985,1,0.9999937196778592
22676,56973,e399b31c-d079-4bc3-8a0d-a396c63b1afd,11,Can't log in,log,topic #10,"log, log online, log account, try log, trouble, unable",1.0,-0.7651723449741985,0,0.8051143620189305
17284,43674,2d929c48-1d92-4a48-aefe-d029ced749f6,9,What's my Member Number?,member number,topic #24,"member number, member, number, find member, find, transfer member",1.7111330934378524,-0.05403925153634615,1,0.9993454863114388
32335,80654,58ab44bc-b792-45b0-a216-d88a335398c2,1,Hello. I lost my debit card. I called the lost card number last night to report it. They told me to call you all in the morning.,lose debit card call lost card number last night report tell call morning,topic #19,"card, debit, debit card, new, new debit, replacement",3.3431617707243615,1.5779894257501634,0,0.9513161263237412
22416,56334,527ebcb0-2867-4e81-b8b5-2912e6756cec,3,When do stimulus checks get in?,stimulus check,topic #12,"check, check account, cashier check, cashier, check balance, deposit check",1.6693930060335702,-0.09577933894062828,1,0.9999008543331693
3315,8505,3733e794-1899-4ad0-802c-5994bff92d56,3,how do I find out if someone deposited my check into their account?,find someone deposit check account,topic #26,"deposit, deposit check, mobile, mobile deposit, phone, direct",2.5934640707019927,0.8282917257277942,1,0.9936178524074264
25439,63934,0ececad7-2166-4b9d-b8f1-fc3a405ad0cf,6,nce,nce,topic #0,"talk real, talk, real person, real, person, human",0.0,-1.7651723449741985,0,0.7611690295994885
4580,11752,c7c3bc27-8e5a-4236-96e8-5700954b07ed,1,Skip a payment,skip payment,topic #25,"payment, make, loan payment, make loan, skip, skip payment",1.7087188208063375,-0.056453524167860765,0,0.7822204984240507
16125,40758,d24e7442-e06d-45d5-81e2-b8b70ba511a5,1,Verified by visa,verify visa,topic #36,"pay, bill, bill pay, pay loan, much, pay bill",1.410373457160448,-0.3547988878137505,0,0.8943337777227311
7018,17920,2c8d7310-cc47-4443-b76d-c17b32d5f8ee,3,No,no,topic #17,"no, help, need, need help, you, ever",1.0,-0.7651723449741985,0,0.9667813562102596
5988,15365,25a893af-75ab-4e53-a7e2-13d9606cf79a,1,fax # to fraud department,fax # fraud department,topic #19,"card, debit, debit card, new, new debit, replacement",1.7244451919260442,-0.04072715304815433,0,0.778651863383887
8654,21973,9038d376-9a25-461e-80ec-5db5a5ac78e1,1,Do I need to be a member to apply for a equity loan?,member apply equity loan,topic #49,"home, home loan, equity, home equity, line, line credit",2.133707908020337,0.3685355630461384,1,0.5327355347024825
26720,67076,741238fa-d945-4385-9deb-1654cdd0c826,7,that login and temporary password didn't work,login temporary password work,topic #29,"digital, digital banking, lock, password, banking, password lock",1.7302482485890849,-0.034924096385113616,0,0.8864580000591045
13636,34466,1b9f933c-b5fa-4247-9952-314a2996df8d,4,What are your cd rates,cd rate,topic #11,"rate, interest, interest rate, mortgage rate, current, loan rate",1.6825647438217186,-0.08260760115247989,1,0.9891371725558802
29604,74070,485c3069-a86e-4dfd-812b-ee4680a06b92,5,Report Fraud,report fraud,topic #19,"card, debit, debit card, new, new debit, replacement",1.7299346069875998,-0.03523773798659868,0,0.728470072470437
28642,71736,f5c8e6ef-7da9-4d36-b44d-6b15fc2d5646,3,View transactions,view transaction,topic #47,"bank, statement, bank statement, bank account, bank card, transfer",1.714599763560212,-0.050572581413986566,0,0.7766601625701497
19868,50030,e88de9d5-c23e-40c1-ad27-85e0b0a555d0,1,What is your ABA number?,aba number,topic #33,"account number, number, account, checking account, savings account, phone",1.0,-0.7651723449741985,1,0.9864705935590657
31320,78182,b1305ece-8947-4316-a025-ca1f0170c251,1,Stop and automatic debit ,stop automatic debit,topic #19,"card, debit, debit card, new, new debit, replacement",1.7126377989160468,-0.05253454605815167,0,0.9069291920938598
8710,22113,528ac420-eaed-4453-91fb-0d5307e12f16,1,security questions,security question,topic #41,"affinity, plus, affinity plus, offer, plus account, external",1.7208690155684052,-0.04430332940579329,0,0.8188717672301131
13684,34595,7f207a49-53cc-421b-8045-3e1ae31a22e2,1,I need to talk to the solutions department ,talk solution department,topic #0,"talk real, talk, real person, real, person, human",1.3194895513380671,-0.4456827936361314,0,0.9287809239233284
22461,56444,9f699951-995d-4804-b135-d9f5b4c7c063,1,Credit card increase,credit card increase,topic #9,"credit card, card, credit, know, know credit, apply credit",1.9479881333577458,0.1828157883835475,0,0.744109524401013
16670,42141,42777cc7-16a5-4a94-8b70-8267b3c40467,3,How do I deposit a check from my phone?,deposit check phone,topic #26,"deposit, deposit check, mobile, mobile deposit, phone, direct",2.1845209811244617,0.4193486361502632,1,0.9984597719606794
4753,12205,8ec26f0c-0acf-4f7d-847b-a04561049240,3,gift card ,gift card,topic #19,"card, debit, debit card, new, new debit, replacement",1.6789626525502968,-0.08620969242390175,0,0.8694125701050599
23285,58461,12cffe23-7924-4592-974c-fa037c8b87f7,15,i want to log in,log,topic #10,"log, log online, log account, try log, trouble, unable",1.0,-0.7651723449741985,0,0.9146591191857038
30709,76721,8a97ce60-8e5a-4230-a219-3ece03257545,7,I can't remember my member number ,remember member number,topic #24,"member number, member, number, find member, find, transfer member",1.9431503105758203,0.17797796560162182,0,0.8254481251410813
4991,12813,5c585156-b5ca-4aea-a201-7d0e748bb7fe,1,Agent,agent,topic #1,"agent, speak, talk, live, please, question",1.0,-0.7651723449741985,0,0.8078828732031507
20739,52175,bee6e887-0983-4b52-a37d-0ff8a7b0a2c7,3,How do I open more accounts?,open account,topic #16,"open, open account, lobby, lobby open, fee open, fee",1.6984629393371202,-0.06670940563707828,1,0.9999998131159565
7804,19857,9402f55d-c7c5-448e-9e8e-3f00932767e5,5,How do I change my contact information?,change contact information,topic #48,"pin, change, change pin, address, find, card pin",2.187654544979903,0.4224822000057047,1,0.9995845906666806
31337,78223,898bd8b1-3777-4d5d-9d03-feb528cf4709,7,Is there an email?,email,topic #48,"pin, change, change pin, address, find, card pin",1.0,-0.7651723449741985,0,0.9506131987428146
22387,56264,4edfc288-100c-4048-a9cf-7a68abd04a89,3,How do I dispute a charge?,dispute charge,topic #19,"card, debit, debit card, new, new debit, replacement",1.726931561065518,-0.03824078390868047,1,0.9999921010316021
26780,67222,11ab2047-6cd4-4739-be97-133ddf7a2af4,9,Become a Member,become member,topic #8,"become, become member, member, member qualify, anyone become, anyone",1.7252814369822342,-0.03989090799196426,0,0.9602184866686994
937,2414,573d79cb-1c67-423d-9cb3-c624114f0bfe,5,What's my card's PIN?,card 's pin,topic #48,"pin, change, change pin, address, find, card pin",1.6655716180708326,-0.09960072690336584,1,0.9985596694080086
29824,74594,049e39b1-90fb-4f3d-9bff-a5dea9ccfc46,11,member log-in is not populating,member log populate,topic #10,"log, log online, log account, try log, trouble, unable",1.4105645442345225,-0.35460780073967624,0,0.9820595443846836
24994,62795,246ead35-ec92-4d43-891e-90e2224fa955,23,What's Regulation D?,regulation,topic #28,"info, contact info, contact, account info, update account, update",1.0,-0.7651723449741985,1,0.999999852874509
12429,31390,f749d849-8251-46ca-ac93-2ea3c444ada1,1,what is the routing number?,route number,topic #5,"route, route number, number, phone number, phone, find",1.7221945691269671,-0.04297777584723117,1,0.996682653509011
31266,78052,78568152-3765-4822-a603-b2baf5419c1b,9,hardship,hardship,topic #0,"talk real, talk, real person, real, person, human",1.0,-0.7651723449741985,0,0.7962947182941514
28054,70305,a7a475a2-261e-4095-b44d-0c53306d7300,1,Can I deposit a check from my phone?,deposit check phone,topic #26,"deposit, deposit check, mobile, mobile deposit, phone, direct",2.1845209811244617,0.4193486361502632,0,0.7348723790754641
2716,6964,1405e706-5497-4361-892f-1253b1674a77,1,I am trying to locate a notary republic.,try locate notary republic,topic #18,"online, online banking, banking, log online, account online, online account",1.7090216566880605,-0.05615068828613823,0,0.7729880119583594
22814,57305,56020c97-5bf4-4d4a-9eb5-9bcba91d120f,1,Can’t log in my account ,log account,topic #10,"log, log online, log account, try log, trouble, unable",1.6502624024340815,-0.11490994254011674,0,0.8486782793436976
22574,56721,6227ed1c-3176-472d-9c25-5c913f590987,1,I'd like to become a member,become member,topic #8,"become, become member, member, member qualify, anyone become, anyone",1.7252814369822342,-0.03989090799196426,0,0.9838462995957564
18401,46459,6e7be948-fcef-46be-90d4-6753e5cef006,1,Home equity loan,home equity loan,topic #49,"home, home loan, equity, home equity, line, line credit",2.16553963516348,0.4003672901892814,0,0.8106773578753007
8906,22611,2530ad63-5620-49e9-8939-7ca9ea8834ab,7,"No thanks. Found what I needed,",thank find,topic #21,"thank, ok, ok thank, nothing, okay, look",1.4141087306896822,-0.3510636142845163,1,0.9991219516401929
23515,59030,b0b5342b-5df1-46d9-82ba-22060014da4e,17, .... . . . . , ,topic #0,"talk real, talk, real person, real, person, human",0.0,-1.7651723449741985,0,0.7607104133583558
11909,30095,f55178a8-d678-4fef-9ec2-b174269a41db,5,routing,route,topic #5,"route, route number, number, phone number, phone, find",1.0,-0.7651723449741985,0,0.7385287332089572
14071,35588,3287cf23-50fa-41f8-b082-9c61de696d9d,5,CREDIT CARD,credit card,topic #9,"credit card, card, credit, know, know credit, apply credit",1.7204737484693997,-0.04469859650479902,0,0.7623075653146397
29542,73911,0a2d8edb-0249-4a0f-affb-f96ef9462dc2,1,How can I apply for a loan?,apply loan,topic #13,"apply, apply loan, loan, apply credit, apply auto, ppp",1.7083553833282874,-0.0568169616459111,1,0.9994542438001797
16590,41943,e709524c-9ba2-49e5-a242-be5c10ab29d6,1,trailer loan,trailer loan,topic #2,"loan, car, car loan, personal, personal loan, loan payment",1.0,-0.7651723449741985,0,0.6946845182685822
174,440,ea0d9088-c46f-4e81-aedc-3902e2e4193b,1,"What is the routing number for Lakeville, Minnesota?",route number lakeville minnesota,topic #5,"route, route number, number, phone number, phone, find",1.9428384088647623,0.17766606389056405,1,0.9652631488115412
22543,56644,fb9f2d14-5aa0-4c96-9a97-71a2c50b86bb,25,shit,shit,topic #0,"talk real, talk, real person, real, person, human",0.0,-1.7651723449741985,0,0.7607104133583558
21784,54772,1b6b1f3e-37e8-4c6e-bd02-a7ad47e9da3f,1,How can I get a card or become a member online ,card become member online,topic #8,"become, become member, member, member qualify, anyone become, anyone",2.2194836876493307,0.4543113426751322,1,0.9937978110208168
777,1995,849871cb-8c6f-4fdb-8012-5e0aeb2d7e0e,1,Bill pay is not working. When will it be up and running?,bill pay work run,topic #36,"pay, bill, bill pay, pay loan, much, pay bill",2.198595464826837,0.43342311985263904,0,0.664681165619827
27736,69544,f368062a-19cd-44b2-bd97-700c412fa6ed,3,Check balance,check balance,topic #23,"balance, check balance, balance transfer, account balance, fee balance, fee",1.7000702754007508,-0.06510206957344744,0,0.7894232168226791
30937,77265,4ec19e6a-c59a-4b5e-b8cd-d5c67b8693ec,7,Paid a wrong bill.Want to paid the right out of my account,pay wrong bill paid right account,topic #36,"pay, bill, bill pay, pay loan, much, pay bill",2.1552333655078297,0.3900610205336312,0,0.8933327249541563
9831,24891,7828afb6-da9c-49f7-85d8-42ce71490c62,3,What’s the number for a payment by phone,’ number payment phone,topic #25,"payment, make, loan payment, make loan, skip, skip payment",1.7171516427901392,-0.048020702184059294,1,0.9962692491957472
11809,29849,1e0fa27b-4355-46a7-9b06-a8edf1fea3b1,5,Do affinity plus use zelle ,affinity plus use zelle,topic #41,"affinity, plus, affinity plus, offer, plus account, external",2.21954893218184,0.4543765872076418,1,0.8747247706248037
10212,25835,2003f9de-7a83-40a8-9235-b36e01f210e3,1,Do debt cards attached to savings accounts have foreign transaction fees?,debt card attach saving account foreign transaction fee,topic #44,"saving, checking, saving account, checking account, account, open checking",2.731312363285684,0.9661400183114852,1,0.6059712601850012
7914,20137,1670a445-d9fc-4717-b4c8-1792691b24b3,1,Fraud transactions on my account.,fraud transaction account,topic #7,"account, check account, close, close account, open account, add",1.667646301301331,-0.09752604367286756,0,0.8182177975794634
9211,23372,5e8eabb8-db91-4aa3-a1ae-43a3e1e65f27,7,What's the rate on your credit cards?,rate credit card,topic #9,"credit card, card, credit, know, know credit, apply credit",2.1460203311266453,0.3808479861524468,1,0.9931615888815495
18686,47166,8c3ecc99-c1f8-43ac-8a2f-2dacef5c9d13,5,How do I get a Verification of Deposit (VOD) letter?,verification deposit vod letter,topic #26,"deposit, deposit check, mobile, mobile deposit, phone, direct",2.610242809478626,0.8450704645044274,1,0.9998586956554043
3995,10267,418f76fe-9de9-4f32-8a8a-716574033d01,1,I was wondering if it's possible to get a debit card for my checking account?,wonder possible debit card checking account,topic #19,"card, debit, debit card, new, new debit, replacement",2.7553073348849035,0.9901349899107049,0,0.745674444671689
8511,21614,f2888c41-960b-44ef-bc78-7514a8d50029,3,How do I apply for the Paycheck Protection Program (PPP)?,apply paycheck protection program ppp,topic #13,"apply, apply loan, loan, apply credit, apply auto, ppp",2.967647616314152,1.2024752713399531,1,0.9949618629195379
8066,20508,67a1dfad-79a3-46aa-9326-95e894c2d2ce,3,What's your SWIFT code for international wire transfers?,swift code international wire transfer,topic #20,"transfer, wire, wire transfer, international, domestic, international wire",2.9777355450677097,1.2125632000935112,1,0.9895808452681516
16296,41191,e0def191-60c8-4644-a6e4-d06e97e4f8fb,3,What is the interest rate on a 2008 auto loan,interest rate 2008 auto loan,topic #32,"auto, auto loan, refinance auto, pay auto, apply auto, payoff",2.4078819546945884,0.6427096097203899,1,0.989264901301318
9797,24808,13e9adaa-f852-45c9-bf37-e167ab0590e5,3,$511.52 went missing from my checking account. I want to find out what happened.,$ 511.52 go missing checking account find happen,topic #44,"saving, checking, saving account, checking account, account, open checking",2.3925717322282325,0.6273993872540339,1,0.9618745826034766
18988,47914,9e21f0cb-a451-4294-9dc1-3b02bd56c345,3,I don't see my points,see point,topic #45,"point, reward, reward point, redeem, use, redeem point",1.4134331126343125,-0.35173923233988597,0,0.8324285546682666
29414,73604,1f26ecf0-b879-4e76-89c1-e6816156fee0,3,Stolen or replacement card,steal replacement card,topic #19,"card, debit, debit card, new, new debit, replacement",2.17648195340186,0.4113096084276615,0,0.8274907895294614
8669,22011,81b149e2-0fec-4e94-8bb9-70e093b6635f,5,How do I transfer to other members?,transfer member,topic #20,"transfer, wire, wire transfer, international, domestic, international wire",1.6707006787434349,-0.09447166623076364,1,0.9998971615124627
26110,65605,af17458a-40ce-4168-b614-f6f91c441618,5,What are my transfer limits?,transfer limit,topic #20,"transfer, wire, wire transfer, international, domestic, international wire",1.6870305204549083,-0.07814182451929019,1,0.9971843166739375
17531,44290,e1c00b32-5a35-4459-bc60-53146a22d67d,1,What's the routing number?,route number,topic #5,"route, route number, number, phone number, phone, find",1.7221945691269671,-0.04297777584723117,1,0.9998005996966779
12163,30713,380c10a1-f9ee-4b58-a021-2bc9e496731c,3,My debit card is going to expire soon,debit card go expire soon,topic #19,"card, debit, debit card, new, new debit, replacement",2.3725939759662937,0.6074216309920957,0,0.9138871424815673
1502,3843,a3f4de91-09a6-4803-bf3b-a32f4204e39e,3,no,no,topic #17,"no, help, need, need help, you, ever",1.0,-0.7651723449741985,0,0.9667813562102596
31194,77881,670c94d0-5489-4211-93e5-fc95cc06d018,1,Can I defer my Visa and holiday loan payments for 3 -4 months? ,defer visa holiday loan payment 3 -4 month,topic #25,"payment, make, loan payment, make loan, skip, skip payment",2.3726615663667654,0.6074892213925664,0,0.8640980767443693
31594,78842,d2870a2f-17f9-4a0e-94e6-23c1cd6bfb82,5,Just browsing,browse,topic #0,"talk real, talk, real person, real, person, human",1.0,-0.7651723449741985,0,0.8183448515264402
